# _tick,_time,step,pg_loss,value_loss,dist_entropy,train:mean_episode_return,train:median_episode_return,test:mean_episode_return,test:median_episode_return,train_eval:mean_episode_return,train_eval:median_episode_return,sps,train:success_rate,train_eval:success_rate,test:success_rate
138,1624946101.903071,227753984,-0.004313096200348809,0.02510620727359007,0.2294253030170997,0.9563776,0.9575255,0.928597,0.9276786,0.92446434,0.9299745,4863.295708673175,1.0,1.0,1.0
139,1624946452.517639,229392384,-0.002438747265841812,0.0032037693260159963,0.13924449992676577,0.9527041,0.95293367,0.8384694,0.9311224,0.9373215,0.94145405,4661.9929199072085,1.0,1.0,0.9
140,1624946797.4080052,231030784,-0.0005755071567061046,0.01565956367024531,0.11173535976558924,0.95385206,0.95408165,0.9380102,0.9357143,0.94397956,0.94719386,4735.947720270333,1.0,1.0,1.0
141,1624947153.35172,232669184,-0.003957847860874608,0.0026956838458621255,0.28346747035781544,0.92446434,0.9253826,0.92308676,0.9299745,0.93272954,0.9403061,4603.0861119533965,1.0,1.0,1.0
142,1624947451.1469731,234307584,-0.0033165180357173085,0.3168577427665393,0.433463870237271,0.9586735,0.9632653,0.8544388,0.90931123,0.88290817,0.9207908,5553.075349123267,1.0,1.0,1.0
143,1624947769.3475366,235945984,-0.009713280693783114,0.21454658297200999,0.6719928756356239,0.907245,0.91849494,0.8734949,0.9345663,0.9405357,0.94145405,5127.540383602518,1.0,1.0,1.0
144,1624948113.1760106,237584384,-0.003682220723324766,0.013000904737661282,0.3917629010975361,0.9370918,0.9380102,0.83732146,0.9311224,0.94030607,0.9460459,4761.801843689364,1.0,1.0,0.9
145,1624948454.686159,239222784,-0.0017746781813912094,0.01559565511221687,0.10901480137060086,0.9471938,0.94489795,0.94076526,0.9380102,0.93387747,0.9311224,4732.284442713307,1.0,1.0,1.0
146,1624948829.649704,240861184,-0.0015654120749483507,0.012081329574963698,0.18363329706092676,0.94535714,0.94489795,0.9008163,0.9242347,0.9350256,0.9345664,4421.106159817637,1.0,1.0,1.0
147,1624949211.3499475,242499584,-0.0011178247611193608,0.056147006805986166,0.12294946455707152,0.9398469,0.9380102,0.9019643,0.9253826,0.9315817,0.93686223,4275.602231925401,1.0,1.0,1.0
148,1624949549.6165853,244137984,-0.003969444359730308,0.015645514708012342,0.3486613432566325,0.9311225,0.9322704,0.80426025,0.9276786,0.9334184,0.94260204,4877.121348451855,1.0,1.0,0.9
149,1624949893.3585153,245776384,-0.005948932366057609,0.10392589618762334,0.3638753456374009,0.89806116,0.9322704,0.9389286,0.94719386,0.9364031,0.9345664,4719.580506211407,1.0,1.0,1.0
150,1624950224.5312128,247414784,-0.0013120843602033954,0.07105618032316367,0.1681560886402925,0.95591843,0.9575255,0.8212501,0.94145405,0.9370918,0.9345664,4987.623330896992,1.0,1.0,0.9
151,1624950585.1164489,249053184,-0.0003680686835044374,0.28894296288490295,0.6746347993612289,0.6493877,0.7669643,0.82079077,0.9345663,0.94650507,0.94489795,4512.126191686251,0.8,1.0,0.9
152,1624950846.3462052,249987072,-0.003531325375661254,0.018092690346141655,0.21043378300964832,0.9467346,0.9494898,0.9132143,0.9391582,0.9382399,0.9391582,8553.327062104516,1.0,1.0,1.0
